timestamp,source_ip,destination_ip,action,severity,details,alert_type,status,sender,subject,action_taken
2025-01-25 17:46:31,,,,critical,,,,billing@apple.com,Urgent: Account Locked!,blocked
2025-01-13 04:48:02,,,,critical,,,,security@amazon.com,Invoice Attached,flagged
2025-01-11 22:35:06,,,,high,,,,hr-support@company.com,Document Shared With You,blocked
2025-01-06 07:52:23,,,,medium,,,,billing@apple.com,Reset Your Password,flagged
2025-01-24 02:46:27,,,,high,,,,security@amazon.com,Payment Needed,flagged
2025-01-04 03:42:55,,,,high,,,,unknown@mail.ru,Urgent: Account Locked!,blocked
2025-01-23 04:37:21,,,,high,,,,hr-support@company.com,Reset Your Password,allowed
2025-01-24 18:10:23,,,,critical,,,,service@anz.com,Document Shared With You,flagged
2025-01-09 04:21:38,,,,critical,,,,fake@paypal.com,Payment Needed,flagged
2025-01-26 18:01:29,,,,medium,,,,unknown@mail.ru,Document Shared With You,allowed
2025-01-28 22:23:10,,,,medium,,,,fake@paypal.com,Payment Needed,blocked
2025-01-16 21:50:24,,,,critical,,,,service@anz.com,Urgent: Account Locked!,flagged
2025-01-20 12:01:11,,,,critical,,,,billing@apple.com,Document Shared With You,blocked
2025-01-02 17:46:47,,,,high,,,,unknown@mail.ru,Security Alert,blocked
2025-01-28 20:13:31,,,,critical,,,,service@anz.com,Payment Needed,blocked
2025-01-10 13:38:50,,,,medium,,,,security@amazon.com,Payment Needed,blocked
2025-01-27 11:31:48,,,,medium,,,,fake@paypal.com,Reset Your Password,allowed
2025-01-12 00:01:18,,,,high,,,,security@amazon.com,Urgent: Account Locked!,allowed
2025-01-20 09:03:15,,,,critical,,,,security@amazon.com,Security Alert,flagged
2025-01-05 00:16:55,,,,medium,,,,service@anz.com,Invoice Attached,blocked
2025-01-28 18:38:20,,,,medium,,,,hr-support@company.com,Invoice Attached,blocked
2025-01-24 21:59:21,,,,high,,,,fake@paypal.com,Payment Needed,flagged
2025-01-22 12:48:29,,,,medium,,,,service@anz.com,Reset Your Password,flagged
2025-01-28 06:38:24,,,,medium,,,,billing@apple.com,Urgent: Account Locked!,blocked
2025-01-27 22:07:56,,,,high,,,,hr-support@company.com,Reset Your Password,blocked
2025-01-05 22:16:50,,,,high,,,,unknown@mail.ru,Payment Needed,blocked
2025-01-07 17:14:24,,,,medium,,,,billing@apple.com,Document Shared With You,blocked
2025-01-27 06:52:19,,,,medium,,,,service@anz.com,Document Shared With You,flagged
2025-01-06 11:45:34,,,,medium,,,,security@amazon.com,Security Alert,flagged
2025-01-13 13:52:18,,,,medium,,,,fake@paypal.com,Document Shared With You,flagged
2025-01-01 16:48:42,,,,high,,,,service@anz.com,Payment Needed,allowed
2025-01-12 22:03:46,,,,high,,,,unknown@mail.ru,Security Alert,blocked
2025-01-07 11:48:09,,,,medium,,,,unknown@mail.ru,Urgent: Account Locked!,blocked
2025-01-11 22:55:40,,,,medium,,,,service@anz.com,Urgent: Account Locked!,blocked
2025-01-08 19:06:45,,,,critical,,,,billing@apple.com,Document Shared With You,flagged
2025-01-03 05:47:57,,,,critical,,,,security@amazon.com,Payment Needed,allowed
2025-01-18 14:47:46,,,,high,,,,unknown@mail.ru,Reset Your Password,allowed
2025-01-13 19:40:33,,,,medium,,,,fake@paypal.com,Security Alert,allowed
2025-01-12 22:21:30,,,,high,,,,hr-support@company.com,Payment Needed,blocked
2025-01-19 17:05:37,,,,medium,,,,unknown@mail.ru,Reset Your Password,blocked
2025-01-07 20:51:17,,,,critical,,,,unknown@mail.ru,Invoice Attached,blocked
2025-01-09 14:46:51,,,,high,,,,service@anz.com,Urgent: Account Locked!,blocked
2025-01-29 14:37:07,,,,medium,,,,service@anz.com,Security Alert,flagged
2025-01-19 23:37:53,,,,medium,,,,security@amazon.com,Urgent: Account Locked!,flagged
2025-01-11 01:58:34,,,,medium,,,,hr-support@company.com,Urgent: Account Locked!,flagged
2025-01-19 00:10:58,,,,medium,,,,hr-support@company.com,Urgent: Account Locked!,flagged
2025-01-05 17:36:28,,,,medium,,,,security@amazon.com,Document Shared With You,blocked
2025-01-02 10:59:30,,,,critical,,,,unknown@mail.ru,Urgent: Account Locked!,allowed
2025-01-23 00:31:22,,,,high,,,,security@amazon.com,Security Alert,allowed
2025-01-12 14:17:31,,,,critical,,,,billing@apple.com,Invoice Attached,blocked
2025-01-17 02:28:05,,,,medium,,,,hr-support@company.com,Urgent: Account Locked!,blocked
2025-01-07 22:10:02,,,,medium,,,,fake@paypal.com,Urgent: Account Locked!,allowed
2025-01-27 16:30:13,,,,medium,,,,billing@apple.com,Urgent: Account Locked!,blocked
2025-01-24 18:02:36,,,,medium,,,,hr-support@company.com,Invoice Attached,flagged
2025-01-22 09:20:16,,,,medium,,,,hr-support@company.com,Invoice Attached,allowed
2025-01-14 21:14:59,,,,high,,,,hr-support@company.com,Urgent: Account Locked!,blocked
2025-01-20 01:30:13,,,,medium,,,,security@amazon.com,Security Alert,blocked
2025-01-29 21:02:12,,,,medium,,,,security@amazon.com,Document Shared With You,flagged
2025-01-26 05:22:38,,,,high,,,,fake@paypal.com,Urgent: Account Locked!,allowed
2025-01-10 08:37:01,,,,high,,,,unknown@mail.ru,Payment Needed,blocked
2025-01-29 22:52:37,,,,high,,,,fake@paypal.com,Reset Your Password,flagged
2025-01-11 00:03:47,,,,high,,,,unknown@mail.ru,Document Shared With You,blocked
2025-01-25 17:51:39,,,,critical,,,,service@anz.com,Document Shared With You,allowed
2025-01-08 15:17:13,,,,high,,,,service@anz.com,Reset Your Password,blocked
2025-01-24 08:36:05,,,,high,,,,service@anz.com,Security Alert,flagged
2025-01-20 10:11:50,,,,high,,,,security@amazon.com,Payment Needed,flagged
2025-01-28 03:14:17,,,,medium,,,,unknown@mail.ru,Reset Your Password,blocked
2025-01-20 20:30:25,,,,medium,,,,hr-support@company.com,Urgent: Account Locked!,flagged
2025-01-03 12:03:13,,,,high,,,,service@anz.com,Payment Needed,flagged
2025-01-08 04:09:43,,,,critical,,,,hr-support@company.com,Payment Needed,blocked
2025-01-01 17:09:09,,,,critical,,,,billing@apple.com,Security Alert,blocked
2025-01-09 05:08:30,,,,critical,,,,unknown@mail.ru,Security Alert,blocked
2025-01-14 13:30:31,,,,medium,,,,unknown@mail.ru,Document Shared With You,blocked
2025-01-23 07:02:09,,,,critical,,,,service@anz.com,Payment Needed,blocked
2025-01-13 13:00:47,,,,medium,,,,fake@paypal.com,Payment Needed,flagged
2025-01-19 06:28:25,,,,critical,,,,hr-support@company.com,Invoice Attached,blocked
2025-01-30 21:24:43,,,,medium,,,,fake@paypal.com,Urgent: Account Locked!,flagged
2025-01-27 23:04:32,,,,high,,,,unknown@mail.ru,Security Alert,flagged
2025-01-17 17:09:53,,,,high,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-06 15:02:27,,,,medium,,,,unknown@mail.ru,Urgent: Account Locked!,flagged
2025-01-02 07:43:57,,,,medium,,,,service@anz.com,Invoice Attached,blocked
2025-01-18 02:06:47,,,,medium,,,,hr-support@company.com,Document Shared With You,allowed
2025-01-27 05:50:40,,,,medium,,,,hr-support@company.com,Security Alert,flagged
2025-01-25 05:12:13,,,,high,,,,service@anz.com,Invoice Attached,blocked
2025-01-29 02:01:05,,,,high,,,,security@amazon.com,Invoice Attached,blocked
2025-01-13 02:59:55,,,,critical,,,,hr-support@company.com,Document Shared With You,flagged
2025-01-26 16:06:53,,,,medium,,,,hr-support@company.com,Urgent: Account Locked!,flagged
2025-01-16 16:07:53,,,,high,,,,fake@paypal.com,Payment Needed,blocked
2025-01-17 11:18:32,,,,medium,,,,security@amazon.com,Security Alert,flagged
2025-01-09 14:13:35,,,,medium,,,,service@anz.com,Reset Your Password,blocked
2025-01-11 08:46:09,,,,critical,,,,fake@paypal.com,Document Shared With You,flagged
2025-01-08 20:57:43,,,,critical,,,,service@anz.com,Payment Needed,allowed
2025-01-06 09:27:09,,,,medium,,,,security@amazon.com,Payment Needed,allowed
2025-01-20 13:54:34,,,,medium,,,,billing@apple.com,Document Shared With You,flagged
2025-01-28 16:59:55,,,,medium,,,,billing@apple.com,Payment Needed,blocked
2025-01-24 08:52:54,,,,critical,,,,security@amazon.com,Reset Your Password,blocked
2025-01-23 20:59:56,,,,high,,,,service@anz.com,Security Alert,blocked
2025-01-01 12:56:18,,,,high,,,,service@anz.com,Reset Your Password,allowed
2025-01-18 07:18:57,,,,medium,,,,fake@paypal.com,Document Shared With You,blocked
2025-01-09 05:55:29,,,,high,,,,fake@paypal.com,Payment Needed,blocked
2025-01-09 04:43:15,,,,medium,,,,fake@paypal.com,Payment Needed,flagged
2025-01-27 15:09:18,,,,high,,,,fake@paypal.com,Reset Your Password,blocked
2025-01-14 18:22:25,,,,high,,,,hr-support@company.com,Document Shared With You,allowed
2025-01-28 07:22:19,,,,high,,,,fake@paypal.com,Document Shared With You,blocked
2025-01-21 12:30:57,,,,medium,,,,unknown@mail.ru,Urgent: Account Locked!,allowed
2025-01-06 04:00:23,,,,high,,,,hr-support@company.com,Security Alert,flagged
2025-01-01 23:01:24,,,,high,,,,hr-support@company.com,Payment Needed,flagged
2025-01-15 08:17:26,,,,high,,,,hr-support@company.com,Document Shared With You,blocked
2025-01-29 11:10:34,,,,high,,,,unknown@mail.ru,Reset Your Password,allowed
2025-01-11 07:56:53,,,,medium,,,,unknown@mail.ru,Invoice Attached,flagged
2025-01-12 08:22:44,,,,high,,,,fake@paypal.com,Reset Your Password,flagged
2025-01-12 22:23:22,,,,high,,,,fake@paypal.com,Urgent: Account Locked!,allowed
2025-01-15 04:05:43,,,,high,,,,security@amazon.com,Payment Needed,blocked
2025-01-08 03:52:18,,,,medium,,,,fake@paypal.com,Invoice Attached,flagged
2025-01-11 08:07:12,,,,critical,,,,fake@paypal.com,Invoice Attached,blocked
2025-01-04 14:07:23,,,,high,,,,unknown@mail.ru,Invoice Attached,flagged
2025-01-18 00:08:10,,,,medium,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-27 06:07:14,,,,medium,,,,fake@paypal.com,Document Shared With You,blocked
2025-01-04 08:39:42,,,,medium,,,,fake@paypal.com,Payment Needed,blocked
2025-01-04 17:31:38,,,,high,,,,fake@paypal.com,Payment Needed,blocked
2025-01-01 17:31:13,,,,high,,,,service@anz.com,Reset Your Password,flagged
2025-01-24 10:39:31,,,,high,,,,hr-support@company.com,Invoice Attached,blocked
2025-01-06 09:23:31,,,,medium,,,,unknown@mail.ru,Security Alert,flagged
2025-01-02 01:07:07,,,,medium,,,,unknown@mail.ru,Reset Your Password,allowed
2025-01-15 11:41:14,,,,medium,,,,billing@apple.com,Urgent: Account Locked!,blocked
2025-01-06 08:45:47,,,,critical,,,,unknown@mail.ru,Urgent: Account Locked!,blocked
2025-01-16 10:26:33,,,,medium,,,,service@anz.com,Invoice Attached,blocked
2025-01-19 04:59:50,,,,medium,,,,unknown@mail.ru,Document Shared With You,flagged
2025-01-23 04:52:54,,,,critical,,,,unknown@mail.ru,Reset Your Password,allowed
2025-01-06 10:37:31,,,,medium,,,,service@anz.com,Invoice Attached,blocked
2025-01-27 00:03:39,,,,medium,,,,hr-support@company.com,Security Alert,blocked
2025-01-15 04:38:10,,,,critical,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-23 06:04:13,,,,high,,,,billing@apple.com,Security Alert,allowed
2025-01-01 22:32:57,,,,medium,,,,fake@paypal.com,Document Shared With You,blocked
2025-01-20 13:18:16,,,,medium,,,,security@amazon.com,Security Alert,allowed
2025-01-28 18:07:33,,,,medium,,,,service@anz.com,Document Shared With You,allowed
2025-01-02 17:09:30,,,,high,,,,unknown@mail.ru,Reset Your Password,flagged
2025-01-21 07:31:41,,,,medium,,,,security@amazon.com,Document Shared With You,blocked
2025-01-20 10:00:38,,,,high,,,,unknown@mail.ru,Document Shared With You,blocked
2025-01-13 05:10:34,,,,critical,,,,service@anz.com,Urgent: Account Locked!,blocked
2025-01-20 16:42:56,,,,high,,,,hr-support@company.com,Urgent: Account Locked!,blocked
2025-01-13 10:36:36,,,,high,,,,service@anz.com,Invoice Attached,flagged
2025-01-06 22:54:54,,,,critical,,,,security@amazon.com,Security Alert,allowed
2025-01-26 03:12:52,,,,medium,,,,service@anz.com,Invoice Attached,blocked
2025-01-12 07:21:43,,,,high,,,,fake@paypal.com,Payment Needed,blocked
2025-01-30 03:09:17,,,,high,,,,billing@apple.com,Urgent: Account Locked!,allowed
2025-01-22 00:53:16,,,,high,,,,security@amazon.com,Reset Your Password,flagged
2025-01-29 08:17:46,,,,critical,,,,service@anz.com,Invoice Attached,blocked
2025-01-27 20:16:08,,,,high,,,,security@amazon.com,Invoice Attached,flagged
2025-01-13 05:29:25,,,,high,,,,unknown@mail.ru,Document Shared With You,blocked
2025-01-22 19:27:15,,,,medium,,,,billing@apple.com,Payment Needed,flagged
2025-01-09 04:48:20,,,,critical,,,,service@anz.com,Payment Needed,flagged
2025-01-12 06:37:54,,,,medium,,,,fake@paypal.com,Document Shared With You,allowed
2025-01-17 15:12:45,,,,medium,,,,billing@apple.com,Urgent: Account Locked!,blocked
2025-01-12 08:28:25,,,,high,,,,billing@apple.com,Security Alert,flagged
2025-01-23 11:28:53,,,,critical,,,,security@amazon.com,Security Alert,blocked
2025-01-24 04:35:44,,,,high,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-25 23:30:28,,,,high,,,,billing@apple.com,Invoice Attached,blocked
2025-01-29 02:29:00,,,,high,,,,security@amazon.com,Payment Needed,allowed
2025-01-24 20:53:36,,,,medium,,,,billing@apple.com,Payment Needed,allowed
2025-01-22 02:09:03,,,,medium,,,,unknown@mail.ru,Document Shared With You,flagged
2025-01-01 13:54:10,,,,medium,,,,hr-support@company.com,Reset Your Password,blocked
2025-01-11 07:35:25,,,,medium,,,,security@amazon.com,Invoice Attached,blocked
2025-01-02 11:16:08,,,,critical,,,,security@amazon.com,Invoice Attached,blocked
2025-01-12 09:03:46,,,,high,,,,hr-support@company.com,Urgent: Account Locked!,blocked
2025-01-24 16:18:05,,,,high,,,,billing@apple.com,Security Alert,blocked
2025-01-28 08:20:56,,,,medium,,,,fake@paypal.com,Payment Needed,blocked
2025-01-01 07:31:40,,,,critical,,,,unknown@mail.ru,Urgent: Account Locked!,blocked
2025-01-20 10:14:49,,,,medium,,,,service@anz.com,Document Shared With You,blocked
2025-01-26 12:22:55,,,,high,,,,unknown@mail.ru,Reset Your Password,flagged
2025-01-13 06:28:15,,,,high,,,,billing@apple.com,Reset Your Password,blocked
2025-01-04 06:03:50,,,,high,,,,security@amazon.com,Urgent: Account Locked!,flagged
2025-01-08 01:24:31,,,,high,,,,billing@apple.com,Document Shared With You,allowed
2025-01-07 08:46:36,,,,critical,,,,hr-support@company.com,Urgent: Account Locked!,flagged
2025-01-13 01:53:11,,,,high,,,,fake@paypal.com,Payment Needed,flagged
2025-01-09 02:20:13,,,,critical,,,,billing@apple.com,Payment Needed,blocked
2025-01-03 20:26:36,,,,medium,,,,service@anz.com,Document Shared With You,allowed
2025-01-09 00:47:19,,,,high,,,,security@amazon.com,Payment Needed,flagged
2025-01-14 16:36:28,,,,critical,,,,service@anz.com,Urgent: Account Locked!,allowed
2025-01-25 05:57:45,,,,critical,,,,billing@apple.com,Payment Needed,blocked
2025-01-01 01:54:09,,,,medium,,,,service@anz.com,Payment Needed,blocked
2025-01-28 18:07:31,,,,high,,,,fake@paypal.com,Payment Needed,flagged
2025-01-08 10:51:31,,,,high,,,,security@amazon.com,Document Shared With You,blocked
2025-01-21 16:20:30,,,,high,,,,security@amazon.com,Document Shared With You,allowed
2025-01-30 20:26:32,,,,medium,,,,unknown@mail.ru,Urgent: Account Locked!,blocked
2025-01-14 05:05:24,,,,high,,,,fake@paypal.com,Security Alert,flagged
2025-01-06 17:08:32,,,,high,,,,billing@apple.com,Invoice Attached,blocked
2025-01-28 12:00:09,,,,medium,,,,service@anz.com,Document Shared With You,blocked
2025-01-07 21:05:27,,,,medium,,,,unknown@mail.ru,Payment Needed,blocked
2025-01-15 15:10:40,,,,medium,,,,security@amazon.com,Payment Needed,blocked
2025-01-26 01:48:39,,,,medium,,,,billing@apple.com,Reset Your Password,blocked
2025-01-21 15:40:32,,,,medium,,,,service@anz.com,Document Shared With You,flagged
2025-01-23 18:42:53,,,,medium,,,,fake@paypal.com,Payment Needed,flagged
2025-01-20 19:09:18,,,,high,,,,fake@paypal.com,Payment Needed,blocked
2025-01-13 08:51:45,,,,medium,,,,service@anz.com,Invoice Attached,allowed
2025-01-18 13:19:29,,,,medium,,,,billing@apple.com,Payment Needed,blocked
2025-01-02 11:05:35,,,,medium,,,,security@amazon.com,Security Alert,blocked
2025-01-12 17:43:36,,,,high,,,,billing@apple.com,Security Alert,blocked
2025-01-21 18:18:50,,,,medium,,,,unknown@mail.ru,Invoice Attached,blocked
2025-01-25 16:56:37,,,,medium,,,,security@amazon.com,Invoice Attached,allowed
2025-01-01 19:42:42,,,,medium,,,,unknown@mail.ru,Invoice Attached,blocked
2025-01-12 01:57:28,,,,critical,,,,service@anz.com,Security Alert,flagged
2025-01-30 05:39:19,,,,medium,,,,security@amazon.com,Document Shared With You,flagged
2025-01-19 14:57:32,,,,high,,,,hr-support@company.com,Security Alert,blocked
2025-01-19 14:17:47,,,,medium,,,,billing@apple.com,Payment Needed,blocked
2025-01-17 01:23:20,,,,high,,,,unknown@mail.ru,Payment Needed,allowed
2025-01-29 01:37:08,,,,high,,,,fake@paypal.com,Document Shared With You,blocked
2025-01-20 06:31:16,,,,medium,,,,unknown@mail.ru,Security Alert,blocked
2025-01-14 12:22:30,,,,high,,,,unknown@mail.ru,Payment Needed,allowed
2025-01-09 09:26:13,,,,high,,,,service@anz.com,Urgent: Account Locked!,blocked
2025-01-21 09:02:25,,,,critical,,,,service@anz.com,Payment Needed,blocked
2025-01-11 01:25:53,,,,high,,,,service@anz.com,Urgent: Account Locked!,flagged
2025-01-05 13:54:06,,,,medium,,,,service@anz.com,Invoice Attached,allowed
2025-01-03 15:38:18,,,,medium,,,,service@anz.com,Urgent: Account Locked!,allowed
2025-01-25 12:17:10,,,,medium,,,,security@amazon.com,Payment Needed,blocked
2025-01-18 10:46:48,,,,critical,,,,fake@paypal.com,Payment Needed,blocked
2025-01-25 12:30:43,,,,critical,,,,service@anz.com,Payment Needed,blocked
2025-01-10 08:08:39,,,,high,,,,unknown@mail.ru,Invoice Attached,blocked
2025-01-30 04:07:36,,,,medium,,,,service@anz.com,Document Shared With You,flagged
2025-01-01 07:55:48,,,,medium,,,,service@anz.com,Payment Needed,blocked
2025-01-03 16:24:47,,,,high,,,,security@amazon.com,Document Shared With You,flagged
2025-01-25 18:35:38,,,,medium,,,,unknown@mail.ru,Urgent: Account Locked!,blocked
2025-01-25 02:57:35,,,,critical,,,,unknown@mail.ru,Security Alert,flagged
2025-01-30 02:51:53,,,,high,,,,service@anz.com,Urgent: Account Locked!,allowed
2025-01-17 21:06:16,,,,high,,,,unknown@mail.ru,Security Alert,flagged
2025-01-28 08:18:07,,,,medium,,,,service@anz.com,Document Shared With You,flagged
2025-01-02 05:29:42,,,,high,,,,hr-support@company.com,Document Shared With You,blocked
2025-01-13 22:56:09,,,,medium,,,,fake@paypal.com,Invoice Attached,allowed
2025-01-09 02:34:32,,,,medium,,,,fake@paypal.com,Invoice Attached,blocked
2025-01-06 22:41:53,,,,high,,,,hr-support@company.com,Payment Needed,flagged
2025-01-17 13:26:28,,,,critical,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-29 20:43:55,,,,medium,,,,unknown@mail.ru,Document Shared With You,blocked
2025-01-20 00:55:41,,,,critical,,,,fake@paypal.com,Document Shared With You,blocked
2025-01-05 23:58:54,,,,medium,,,,fake@paypal.com,Urgent: Account Locked!,allowed
2025-01-03 02:55:02,,,,medium,,,,billing@apple.com,Security Alert,blocked
2025-01-09 07:39:22,,,,medium,,,,unknown@mail.ru,Reset Your Password,blocked
2025-01-10 08:52:07,,,,medium,,,,service@anz.com,Reset Your Password,flagged
2025-01-03 07:07:50,,,,high,,,,fake@paypal.com,Document Shared With You,allowed
2025-01-11 18:04:20,,,,medium,,,,hr-support@company.com,Security Alert,flagged
2025-01-15 22:14:03,,,,medium,,,,hr-support@company.com,Document Shared With You,flagged
2025-01-14 09:21:00,,,,critical,,,,security@amazon.com,Document Shared With You,blocked
2025-01-13 17:15:26,,,,critical,,,,security@amazon.com,Security Alert,blocked
2025-01-02 03:52:43,,,,high,,,,hr-support@company.com,Invoice Attached,blocked
2025-01-06 00:48:33,,,,critical,,,,hr-support@company.com,Payment Needed,blocked
2025-01-11 09:07:53,,,,critical,,,,service@anz.com,Urgent: Account Locked!,blocked
2025-01-19 08:03:45,,,,high,,,,fake@paypal.com,Reset Your Password,allowed
2025-01-28 21:31:13,,,,high,,,,security@amazon.com,Invoice Attached,flagged
